Id,Label,Description,Area
H Kautz,H Kautz,766.6666666666666,Unknown
P Van Beek,P Van Beek,1715.6999999999996,Unknown
G Kondrak,G Kondrak,292.0,Unknown
R Cohen,Robin Cohen,7751.542857142858,ai
F Bacchus,F Bacchus,400.0,Unknown
R Dechter,R Dechter,416.0,Unknown
A López-Ortiz,A López-Ortiz,489.0999999999999,Unknown
CG Quimper,CG Quimper,489.0999999999999,Unknown
J Tromp,J Tromp,7627.91904761905,Unknown
A Golynski,A Golynski,269.76666666666665,Unknown
P Beek,Peter van Beek,540.6,ai
A Hu,A Hu,1035.3333333333333,Unknown
W Li,W Li,1137.2333333333331,Unknown
P Poupart,Pascal Poupart,14353.297619047624,ai
M Chase,M Chase,603.3,Unknown
Z Li,Z Li,1037.8333333333335,Unknown
W Zhou,W Zhou,266.16666666666663,Unknown
T Brown,Trevor Brown,599.0000000000001,se
F Ellen,F Ellen,237.0,Unknown
E Ruppert,E Ruppert,236.0,Unknown
JZ Li,JZ Li,755.7190476190476,Unknown
A Mashtizadeh,Ali José Mashtizadeh,1764.6000000000004,os
R Vallée-Rai,R Vallée-Rai,3461.7999999999997,Unknown
P Co,P Co,2078.3333333333335,Unknown
E Gagnon,E Gagnon,2812.2000000000003,Unknown
L Hendren,L Hendren,9281.933333333336,Unknown
V Sundaresan,V Sundaresan,3439.4,Unknown
E Bodden,E Bodden,2382.5333333333333,Unknown
P Pominville,P Pominville,729.0666666666668,Unknown
C Razafimahefa,C Razafimahefa,627.2,Unknown
J Eyolfson,J Eyolfson,317.6666666666667,Unknown
V Kuncak,V Kuncak,782.2666666666667,Unknown
M Rinard,M Rinard,1805.8000000000004,Unknown
NA Naeem,NA Naeem,529.5333333333332,Unknown
Y Kamei,Y Kamei,2493.4666666666667,Unknown
Q Tu,Q Tu,1278.0,Unknown
CJ Kapser,CJ Kapser,2200.6,Unknown
L Zou,L Zou,2746.9730158730144,Unknown
A Grosskurth,A Grosskurth,294.0,Unknown
J Bevan,J Bevan,268.5,Unknown
EJ Whitehead Jr,EJ Whitehead Jr,268.5,Unknown
S Kim,S Kim,280.5,Unknown
DM German,DM German,895.3999999999996,Unknown
O Kononenko,O Kononenko,1318.2666666666662,Unknown
O Baysal,O Baysal,1841.1999999999996,Unknown
RT Holmes,RT Holmes,987.3333333333335,Unknown
AJ Hindle,AJ Hindle,1102.3666666666663,Unknown
RC Holt,RC Holt,1632.9333333333336,Unknown
Y Cao,Y Cao,225.6,Unknown
EHS Lee,EHS Lee,271.5,Unknown
J Davies,J Davies,449.0,Unknown
A Hindle,A Hindle,236.83333333333331,Unknown
C Treude,C Treude,215.2666666666667,Unknown
NA Ernst,NA Ernst,207.0,Unknown
J Mylopoulos,J Mylopoulos,213.0,Unknown
W Wang,W Wang,2188.8666666666672,Unknown
H Hemmati,H Hemmati,228.9333333333333,Unknown
W Shang,W Shang,630.1238095238095,Unknown
ZM Jiang,ZM Jiang,427.2,Unknown
B Adams,B Adams,3350.333333333334,Unknown
AE Hassan,AE Hassan,10207.223809523812,Unknown
M Nasser,M Nasser,420.65714285714284,Unknown
IJ Davis,IJ Davis,237.39999999999998,Unknown
TH Chen,TH Chen,384.5571428571429,Unknown
P Flora,P Flora,285.65714285714284,Unknown
M Nagappan,Meiyappan Nagappan,6776.128571428573,se
C Zhang,C Zhang,500.0333333333334,Unknown
Y Li,Yuying Li,12573.12142857144,ai
X Zhang,X Zhang,4864.232539682537,Unknown
H Zhang,Hongyang Zhang,7339.506349206344,ml
F Khomh,F Khomh,341.93333333333334,Unknown
D Lo,D Lo,3190.3333333333335,Unknown
JK Kim,JK Kim,1045.8666666666668,Unknown
Y Tian,Y Tian,1123.0476190476188,Unknown
C Sun,Chengnian Sun,4223.9000000000015,se
A Zaidman,A Zaidman,259.5,Unknown
S Lee,S Lee,954.6666666666667,Unknown
J Chen,J Chen,992.4285714285714,Unknown
J Zhao,Jian Zhao,2907.836507936505,visualization
A Barenco,A Barenco,7953.333333333334,Unknown
CH Bennett,CH Bennett,9654.400000000001,Unknown
DP DiVincenzo,DP DiVincenzo,8025.333333333334,Unknown
N Margolus,N Margolus,7953.333333333334,Unknown
P Shor,P Shor,8016.333333333334,Unknown
D Gottesman,D Gottesman,2089.666666666667,Unknown
HK Lo,HK Lo,1886.6666666666665,Unknown
A Ekert,A Ekert,2115.3999999999996,Unknown
C Macchiavello,C Macchiavello,2115.3999999999996,Unknown
M Mosca,M Mosca,3937.933333333333,Unknown
R De Wolf,R De Wolf,3886.8999999999996,Unknown
AM Childs,AM Childs,2798.2333333333336,Unknown
E Deotto,E Deotto,1538.3333333333335,Unknown
E Farhi,E Farhi,1538.3333333333335,Unknown
S Gutmann,S Gutmann,1538.3333333333335,Unknown
DA Spielman,DA Spielman,1885.5333333333333,Unknown
R Beals,R Beals,1371.2000000000003,Unknown
DW Berry,DW Berry,2152.4,Unknown
G Ahokas,G Ahokas,954.0,Unknown
BC Sanders,BC Sanders,963.6666666666669,Unknown
C Dankert,C Dankert,843.0,Unknown
J Emerson,J Emerson,843.0,Unknown
E Livine,E Livine,843.0,Unknown
S Massar,S Massar,912.0,Unknown
R Kothari,R Kothari,1152.0,Unknown
RD Somma,RD Somma,1241.0666666666668,Unknown
A Wigderson,A Wigderson,2449.9666666666667,Unknown
G Brassard,G Brassard,429.3333333333333,Unknown
A Tapp,A Tapp,736.8333333333333,Unknown
LMK Vandersypen,LMK Vandersypen,420.0,Unknown
M Steffen,M Steffen,420.0,Unknown
G Breyta,G Breyta,420.0,Unknown
CS Yannoni,CS Yannoni,420.0,Unknown
IL Chuang,IL Chuang,420.0,Unknown
NH Bshouty,NH Bshouty,483.5,Unknown
S Kannan,S Kannan,451.70000000000005,Unknown
C Tamon,C Tamon,352.5,Unknown
W Van Dam,W Van Dam,291.0,Unknown
W Dam,W Dam,280.5,Unknown
M Nielsen,M Nielsen,307.5,Unknown
C Zalka,C Zalka,457.70000000000005,Unknown
W Slofstra,W Slofstra,268.5,Unknown
F Unger,F Unger,353.16666666666663,Unknown
L Liu,L Liu,3615.195238095239,Unknown
C Wang,C Wang,294.29999999999995,Unknown
M Luby,M Luby,491.5,Unknown
N Alon,N Alon,831.4285714285714,Unknown
Q Zhang,Q Zhang,11245.688888888892,Unknown
L Cheng,L Cheng,6938.247619047622,Unknown
R Boutaba,Raouf Boutaba,44049.41666666669,networks
R Mijumbi,R Mijumbi,3652.833333333333,Unknown
J Serrat,J Serrat,3421.166666666667,Unknown
JL Gorricho,JL Gorricho,3404.5,Unknown
N Bouten,N Bouten,3280.0,Unknown
F De Turck,F De Turck,3323.933333333333,Unknown
NMMK Chowdhury,NMMK Chowdhury,4281.333333333332,Unknown
MR Rahman,MR Rahman,3231.0,Unknown
M Chowdhury,M Chowdhury,2031.5000000000002,Unknown
MA Salahuddin,MA Salahuddin,1849.2999999999995,Unknown
N Limam,N Limam,2251.011904761904,Unknown
S Ayoubi,S Ayoubi,1532.2952380952381,Unknown
N Shahriar,N Shahriar,3222.642857142857,Unknown
MF Bari,MF Bari,4756.666666666668,Unknown
R Esteves,R Esteves,1243.3333333333333,Unknown
LZ Granville,LZ Granville,1523.1666666666665,Unknown
M Podlesny,M Podlesny,1409.9999999999998,Unknown
MG Rabbani,MG Rabbani,1537.3333333333333,Unknown
S Douik,S Douik,537.0,Unknown
SR Chowdhury,SR Chowdhury,4701.742857142859,Unknown
R Ahmed,R Ahmed,6040.82142857143,Unknown
B Mathieu,B Mathieu,1023.7333333333336,Unknown
AR Roy,AR Roy,870.3333333333333,Unknown
MF Zhani,MF Zhani,3596.1000000000004,Unknown
E Al-Shaer,E Al-Shaer,935.6666666666665,Unknown
H Hamed,H Hamed,607.5,Unknown
M Gharibi,M Gharibi,488.00000000000006,Unknown
SL Waslander,SL Waslander,488.00000000000006,Unknown
F Bari,F Bari,573.6,Unknown
OCMB Duarte,OCMB Duarte,607.6,Unknown
Q Zhu,Q Zhu,1622.3333333333333,Unknown
B Aoun,B Aoun,657.5,Unknown
Y Iraqi,Y Iraqi,2506.6119047619045,Unknown
G Kenward,G Kenward,543.1666666666666,Unknown
JL Hellerstein,JL Hellerstein,1369.4333333333338,Unknown
H Saleet,H Saleet,774.8333333333334,Unknown
R Langar,R Langar,2077.700000000001,Unknown
K Naik,K Naik,437.4666666666666,Unknown
N Goel,N Goel,426.66666666666663,Unknown
S Zhang,S Zhang,420.66666666666674,Unknown
M Ghaznavi,M Ghaznavi,733.1666666666666,Unknown
K Alsubhi,K Alsubhi,679.8333333333334,Unknown
I Aib,I Aib,1509.0333333333328,Unknown
N Farooq Butt,N Farooq Butt,289.3333333333333,Unknown
J François,J François,393.50000000000006,Unknown
S Waharte,S Waharte,725.1666666666667,Unknown
B Ishibashi,B Ishibashi,720.0,Unknown
F Samuel,F Samuel,362.6666666666667,Unknown
M Ghaderi,M Ghaderi,316.0,Unknown
F Bouabdallah,F Bouabdallah,703.0,Unknown
N Bouabdallah,N Bouabdallah,936.3666666666663,Unknown
O Basir,O Basir,346.5,Unknown
G Simona,G Simona,249.0,Unknown
M Jabri,M Jabri,228.0,Unknown
W Szeto,W Szeto,397.3333333333333,Unknown
A Amokrane,A Amokrane,492.03333333333325,Unknown
G Pujolle,G Pujolle,1484.6666666666663,Unknown
A Hatoum,A Hatoum,393.59999999999997,Unknown
N Aitsaadi,N Aitsaadi,396.2666666666666,Unknown
J Xiao,J Xiao,984.8833333333331,Unknown
T Ahmed,T Ahmed,629.0333333333334,Unknown
A Mehaoua,A Mehaoua,850.0666666666663,Unknown
K Salah,K Salah,319.33333333333337,Unknown
K Elbadawi,K Elbadawi,224.00000000000003,Unknown
CJ Fung,CJ Fung,697.4333333333333,Unknown
J Zhang,J Zhang,2838.4452380952384,Unknown
S Hasija,S Hasija,248.33333333333331,Unknown
S Davy,S Davy,248.33333333333331,Unknown
A Davy,A Davy,248.33333333333331,Unknown
B Jennings,B Jennings,248.33333333333331,Unknown
RP Esteves,RP Esteves,279.83333333333337,Unknown
P Dini,P Dini,252.0,Unknown
R Riggio,R Riggio,276.29999999999995,Unknown
Y Liu,Y Liu,2507.7285714285704,Unknown
O Salem,O Salem,207.0,Unknown
C Fung,C Fung,368.76666666666665,Unknown
T Basar,T Basar,217.5,Unknown
L Mekouar,L Mekouar,332.00000000000006,Unknown
MMA Khan,MMA Khan,396.5,Unknown
J Mitra,J Mitra,532.1428571428572,Unknown
Y Tang,Y Tang,204.79999999999995,Unknown
T Li,T Li,294.75,Unknown
Y Yang,Y Yang,1311.052380952381,Unknown
B Wong,Bernard Wong,531.190476190476,networks
A Azzouni,A Azzouni,317.23333333333335,Unknown
JY Chung,JY Chung,225.6,Unknown
JWK Hong,JWK Hong,321.90000000000003,Unknown
W Golab,W Golab,367.5333333333333,Unknown
Z Liu,Z Liu,656.0666666666667,Unknown
Y Peng,Y Peng,333.74285714285713,Unknown
J Liu,J Liu,2109.460317460317,Unknown
C Li,C Li,994.7841269841268,Unknown
AJ Mashtizadeh,AJ Mashtizadeh,1042.3,Unknown
K Ali,K Ali,264.93333333333334,Unknown
J Han,J Han,439.5,Unknown
I Goldberg,I Goldberg,1000.0666666666664,Unknown
S Gorbunov,Sergey Gorbunov,5636.9,crypto
L Zhang,L Zhang,3434.324603174603,Unknown
L Wang,L Wang,2913.8333333333326,Unknown
S Artzi,S Artzi,206.66666666666669,Unknown
X Zhou,X Zhou,1170.2380952380954,Unknown
Z Yu,Z Yu,1736.0,Unknown
S Chen,S Chen,288.4000000000001,Unknown
G Lin,G Lin,616.8000000000001,Unknown
A Abedi,A Abedi,217.5,Unknown
Y Wang,Y Wang,625.5809523809526,Unknown
I Ahmad,I Ahmad,244.66666666666669,Unknown
J Wu,J Wu,486.4142857142856,Unknown
L Chen,L Chen,6674.964285714284,Unknown
M Becker,M Becker,751.6666666666667,Unknown
F Magniez,F Magniez,1156.6666666666667,Unknown
J Roland,J Roland,573.0,Unknown
M Santha,M Santha,956.0,Unknown
A Ta-Shma,A Ta-Shma,824.1666666666666,Unknown
U Vazirani,U Vazirani,655.0,Unknown
J Baugh,J Baugh,224.0,Unknown
O Moussa,O Moussa,224.0,Unknown
CA Ryan,CA Ryan,224.0,Unknown
R Laflamme,R Laflamme,224.0,Unknown
T Brun,T Brun,219.2,Unknown
H Klauck,H Klauck,473.3666666666667,Unknown
M Rotteler,M Rotteler,219.2,Unknown
PC Richter,PC Richter,288.0,Unknown
G Tardos,G Tardos,952.4000000000001,Unknown
M Li,Ming Li,69048.19206349204,comp. bio
X Li,X Li,9690.204761904757,Unknown
B Ma,Bin Ma,27719.500000000007,nlp
PMB Vitányi,PMB Vitányi,16682.933333333334,Unknown
K Zhang,K Zhang,6924.819047619046,Unknown
C Hendrie,C Hendrie,4948.685714285714,Unknown
C Liang,C Liang,5109.35238095238,Unknown
A Doherty‐Kirby,A Doherty‐Kirby,4932.0,Unknown
G Lajoie,G Lajoie,5063.728571428571,Unknown
L Xin,L Xin,3510.206349206349,Unknown
B Shan,B Shan,3583.73492063492,Unknown
W Chen,Wenhu Chen,4710.55714285714,nlp
M Xie,M Xie,1627.0,Unknown
D Yuen,D Yuen,1693.0,Unknown
W Zhang,W Zhang,1687.6698412698406,Unknown
Z Zhang,Z Zhang,3262.8047619047616,Unknown
H Lin,H Lin,1118.666666666667,Unknown
MQ Zhang,MQ Zhang,1185.8666666666666,Unknown
JK Lanctot,JK Lanctot,1098.4,Unknown
S Wang,S Wang,1557.061904761906,Unknown
D Kisman,D Kisman,1194.0,Unknown
Y Han,Y Han,435.6666666666667,Unknown
T Jiang,T Jiang,3122.2857142857147,Unknown
U Keich,U Keich,498.0,Unknown
X Han,X Han,366.00000000000006,Unknown
L He,L He,708.0666666666665,Unknown
S Chellappan,S Chellappan,666.8333333333333,Unknown
X Bai,X Bai,666.8333333333333,Unknown
D Xuan,D Xuan,666.8333333333333,Unknown
C Xu,C Xu,481.88888888888874,Unknown
W Gu,W Gu,323.33333333333326,Unknown
CW Johnston,CW Johnston,218.33333333333337,Unknown
MA Skinnider,MA Skinnider,216.66666666666669,Unknown
L Yang,L Yang,444.17142857142846,Unknown
X Sun,X Sun,270.33333333333326,Unknown
GA Lajoie,GA Lajoie,300.5,Unknown
J Xu,J Xu,1252.8,Unknown
X Liu,X Liu,857.1666666666666,Unknown
X Wang,X Wang,1689.9619047619049,Unknown
X Deng,X Deng,633.3833333333334,Unknown
G Li,G Li,223.6571428571428,Unknown
Y Xu,Y Xu,814.733333333333,Unknown
DG Brown,DG Brown,589.1666666666667,Unknown
P Kearney,P Kearney,1834.0,Unknown
C Long,C Long,244.5,Unknown
X Zhu,X Zhu,2826.290476190477,Unknown
F Yang,F Yang,219.3571428571429,Unknown
Q Yang,Q Yang,375.79761904761904,Unknown
D Bu,D Bu,360.58095238095234,Unknown
M Huang,M Huang,969.3000000000002,Unknown
P Vitányi,P Vitányi,8502.233333333334,Unknown
W Yang,W Yang,3007.257142857143,Unknown
MZ Rahman,MZ Rahman,224.99999999999997,Unknown
N Garg,N Garg,1260.6000000000001,Unknown
J Könemann,Jochen Könemann,3928.233333333332,theory
R Ravi,R Ravi,828.7333333333333,Unknown
G Even,G Even,225.60000000000002,Unknown
A Sinha,A Sinha,464.1,Unknown
S Leonardi,S Leonardi,504.29999999999995,Unknown
G Schäfer,G Schäfer,388.79999999999995,Unknown
A Gupta,A Gupta,912.0166666666667,Unknown
O Parekh,O Parekh,213.33333333333337,Unknown
F Grandoni,F Grandoni,237.83333333333334,Unknown
A Panconesi,A Panconesi,237.83333333333334,Unknown
K Larson,Kate Larson,4369.904761904762,ai
H Sun,H Sun,205.2,Unknown
MR Salavatipour,MR Salavatipour,225.0,Unknown
RH Müller,RH Müller,8250.33333333333,Unknown
K Mäder,K Mäder,23552.18095238098,Unknown
S Gohla,S Gohla,5654.333333333333,Unknown
W Mehnert,W Mehnert,5421.466666666665,Unknown
K Jores,K Jores,1486.4666666666665,Unknown
M Drechsler,M Drechsler,941.9333333333332,Unknown
H Bunjes,H Bunjes,941.9333333333332,Unknown
C Johann,C Johann,908.3333333333333,Unknown
A Gessner,A Gessner,616.6666666666666,Unknown
R Waicz,R Waicz,616.6666666666666,Unknown
A Lieske,A Lieske,616.6666666666666,Unknown
BR Paulke,BR Paulke,616.6666666666666,Unknown
S Kempe,S Kempe,905.3571428571429,Unknown
V Jenning,V Jenning,697.6666666666667,Unknown
SH Gohla,SH Gohla,346.6666666666667,Unknown
ВЕ Радзинский,ВЕ Радзинский,330.6666666666667,Unknown
АО Духин,АО Духин,330.6666666666667,Unknown
ИН Костин,ИН Костин,330.6666666666667,Unknown
JC Richardson,JC Richardson,369.0,Unknown
RW Bowtell,RW Bowtell,369.0,Unknown
CD Melia,CD Melia,369.0,Unknown
A Brunner,A Brunner,306.6666666666667,Unknown
A Göpferich,A Göpferich,483.8571428571429,Unknown
A Lippacher,A Lippacher,1215.0,Unknown
C Lehermayr,C Lehermayr,285.0,Unknown
HC Mahler,HC Mahler,495.6428571428571,Unknown
S Fischer,S Fischer,356.66666666666663,Unknown
A Abdalla,A Abdalla,456.8666666666666,Unknown
K Mader,K Mader,343.83333333333337,Unknown
S Klein,S Klein,270.66666666666663,Unknown
A Haberland,A Haberland,292.7,Unknown
S Wartewig,S Wartewig,267.2,Unknown
S Liedtke,S Liedtke,249.0,Unknown
S Wissing,S Wissing,320.99999999999994,Unknown
A Besheer,A Besheer,641.2666666666667,Unknown
G Hause,G Hause,1081.9714285714288,Unknown
J Kressler,J Kressler,949.3333333333334,Unknown
B Gallez,B Gallez,328.5,Unknown
KJ Liu,KJ Liu,292.5,Unknown
HM Swartz,HM Swartz,825.4000000000001,Unknown
B Bittner,B Bittner,540.5999999999999,Unknown
C Kroll,C Kroll,371.3,Unknown
HH Borchert,HH Borchert,595.0333333333334,Unknown
T Kissel,T Kissel,716.1,Unknown
S Strübing,S Strübing,390.8666666666667,Unknown
H Metz,H Metz,1642.8142857142852,Unknown
I Katzhendler,I Katzhendler,227.66666666666666,Unknown
M Friedman,M Friedman,227.66666666666666,Unknown
G Bacic,G Bacic,272.16666666666663,Unknown
A Domb,A Domb,340.06666666666666,Unknown
J Oidtmann,J Oidtmann,215.7857142857143,Unknown
C Preetz,C Preetz,313.59999999999997,Unknown
A Hauser,A Hauser,211.4666666666667,Unknown
RV Contri,RV Contri,302.8666666666667,Unknown
C Witt,C Witt,279.0,Unknown
A Rübe,A Rübe,297.56666666666666,Unknown
K Maeder,K Maeder,509.6285714285711,Unknown
R Mueller,R Mueller,210.64285714285717,Unknown
E Amado,E Amado,208.5333333333333,Unknown
C Augsten,C Augsten,273.2666666666667,Unknown
A Schädlich,A Schädlich,365.1904761904762,Unknown
A Lochmann,A Lochmann,210.8,Unknown
H Nitzsche,H Nitzsche,210.8,Unknown
VM Weiss,VM Weiss,242.86666666666667,Unknown
T Naolou,T Naolou,247.36666666666667,Unknown
J Kuntsche,J Kuntsche,340.6666666666667,Unknown
H Caysa,H Caysa,383.19523809523804,Unknown
T Mueller,T Mueller,505.0285714285715,Unknown
R Stösser,R Stösser,286.43333333333334,Unknown
S Hoffmann,S Hoffmann,232.69523809523807,Unknown
T Groth,T Groth,301.5809523809524,Unknown
F Syrowatka,F Syrowatka,233.42380952380955,Unknown
J Jiang,J Jiang,1375.35,Unknown
S Agarwal,S Agarwal,495.67142857142846,Unknown
S Vertovec,S Vertovec,2798.2000000000007,Unknown
B Bloom,B Bloom,1578.5,Unknown
RA Cohen,RA Cohen,2904.0714285714284,Unknown
G Freeman,G Freeman,1460.0,Unknown
P Kennedy,P Kennedy,990.0,Unknown
R Pryce,R Pryce,541.0,Unknown
Ken Introduction Cohen,Ken Introduction Cohen,541.0,Unknown
ME Martinez,ME Martinez,1120.9047619047615,Unknown
EP Zammitti,EP Zammitti,833.3333333333334,Unknown
R Sandbrook,R Sandbrook,272.66666666666663,Unknown
MG Lipton,MG Lipton,291.0,Unknown
MQ Dai,MQ Dai,291.0,Unknown
B Benhabib,B Benhabib,305.3333333333333,Unknown
AT Nzula,AT Nzula,211.5,Unknown
II Potekhin,II Potekhin,211.5,Unknown
AZ Zusmanovich,AZ Zusmanovich,211.5,Unknown
H Jenkins,H Jenkins,211.5,Unknown
PCW Gutkind,PCW Gutkind,347.83333333333337,Unknown
SL Pfleeger,SL Pfleeger,2504.0,Unknown
BHC Cheng,BHC Cheng,1017.0,Unknown
T Berger,T Berger,1581.6666666666667,Unknown
R Rublack,R Rublack,866.6666666666667,Unknown
D Nair,D Nair,866.6666666666667,Unknown
J Gannon,J Gannon,382.33333333333337,Unknown
S Ben-David,Shai Ben-David,23102.23333333334,ml
C Bocovich,C Bocovich,206.7,Unknown
A Bunt,A Bunt,230.20952380952383,Unknown
M Terry,M Terry,408.7666666666665,Unknown
T Zimmermann,T Zimmermann,449.0666666666667,Unknown
C Bird,C Bird,353.0666666666667,Unknown
M Zhu,M Zhu,391.0,Unknown
A Ghodsi,Ali Ghodsi,9815.30873015873,nlp
E Barshan,E Barshan,474.0,Unknown
Z Azimifar,Z Azimifar,474.0,Unknown
MZ Jahromi,MZ Jahromi,488.66666666666663,Unknown
P Bailis,P Bailis,1287.361904761905,Unknown
A Fekete,A Fekete,1003.6,Unknown
MJ Franklin,MJ Franklin,775.904761904762,Unknown
JM Hellerstein,JM Hellerstein,1036.9333333333334,Unknown
I Stoica,I Stoica,3227.911904761906,Unknown
M Zaharia,M Zaharia,1325.4761904761906,Unknown
A Chen,A Chen,433.3333333333333,Unknown
A Davidson,A Davidson,659.6190476190476,Unknown
SA Hong,SA Hong,529.9999999999999,Unknown
A Konwinski,A Konwinski,536.6666666666666,Unknown
S Shenker,S Shenker,979.9761904761904,Unknown
SM Rezaeinia,SM Rezaeinia,431.5,Unknown
R Rahmani,R Rahmani,431.5,Unknown
H Veisi,H Veisi,319.5,Unknown
D Song,D Song,346.4000000000001,Unknown
RA Popa,RA Popa,340.0,Unknown
D Patterson,D Patterson,340.0,Unknown
MW Mahoney,MW Mahoney,689.8666666666664,Unknown
R Katz,R Katz,426.66666666666663,Unknown
NH Tran,NH Tran,1478.5396825396826,Unknown
R Qiao,R Qiao,850.1301587301587,Unknown
C Liu,C Liu,906.6444444444447,Unknown
S Venkataraman,S Venkataraman,418.057142857143,Unknown
A Panda,A Panda,416.0,Unknown
K Ousterhout,K Ousterhout,267.2,Unknown
M Armbrust,M Armbrust,933.0214285714283,Unknown
T Das,T Das,605.8214285714284,Unknown
J Torres,J Torres,379.53571428571433,Unknown
B Yavuz,B Yavuz,379.53571428571433,Unknown
S Zhu,S Zhu,379.53571428571433,Unknown
R Xin,R Xin,548.907142857143,Unknown
LO Alima,LO Alima,401.1333333333333,Unknown
S Haridi,S Haridi,827.2952380952376,Unknown
AA Bhattacharya,AA Bhattacharya,226.66666666666669,Unknown
D Culler,D Culler,226.66666666666669,Unknown
E Friedman,E Friedman,305.50000000000006,Unknown
A Or,A Or,226.2857142857143,Unknown
J Rosen,J Rosen,226.2857142857143,Unknown
D Crankshaw,D Crankshaw,207.42857142857147,Unknown
JE Gonzalez,JE Gonzalez,242.4285714285715,Unknown
H Li,H Li,629.5904761904761,Unknown
AK Farahat,AK Farahat,517.0,Unknown
MS Kamel,MS Kamel,744.4666666666668,Unknown
X Meng,X Meng,203.65714285714284,Unknown
MJ Gangeh,MJ Gangeh,396.29999999999984,Unknown
B Alipanahi,B Alipanahi,527.7952380952381,Unknown
E Banijamali,E Banijamali,237.13809523809516,Unknown
D Schuurmans,D Schuurmans,1554.8500000000001,Unknown
M Bowling,M Bowling,274.49999999999994,Unknown
F Karray,F Karray,261.8,Unknown
L Donaldson,L Donaldson,359.6285714285714,Unknown
TM Shafaat,TM Shafaat,202.3333333333333,Unknown
H He,H He,1289.9333333333334,Unknown
AA Samadani,AA Samadani,409.33333333333337,Unknown
D Kulić,D Kulić,665.0619047619047,Unknown
J Ott,J Ott,436.7,Unknown
H Ashtiani,H Ashtiani,306.66666666666663,Unknown
Y Wu,Y Wu,358.71666666666675,Unknown
I Kobyzev,I Kobyzev,403.14285714285705,Unknown
K Aberer,K Aberer,236.33333333333334,Unknown
MD Smucker,MD Smucker,6164.752380952382,Unknown
J Allan,J Allan,1949.952380952382,Unknown
B Carterette,B Carterette,1146.0000000000002,Unknown
GV Cormack,GV Cormack,21830.48571428573,Unknown
CLA Clarke,CLA Clarke,23255.533333333355,Unknown
N Abdul-Jaleel,N Abdul-Jaleel,526.2857142857142,Unknown
WB Croft,WB Croft,526.2857142857142,Unknown
F Diaz,F Diaz,1224.3190476190478,Unknown
L Larkey,L Larkey,526.2857142857142,Unknown
D Ashlock,D Ashlock,501.0,Unknown
E Stanley,E Stanley,442.33333333333337,Unknown
L Tesfatsion,L Tesfatsion,309.0,Unknown
JS Culpepper,JS Culpepper,554.1333333333334,Unknown
M Smucker,Mark D. Smucker,438.66666666666674,web+ir
A Ghenai,A Ghenai,238.83333333333334,Unknown
J Kamps,J Kamps,508.0666666666666,Unknown
C Clarke,Charles L. A. Clarke,604.3809523809526,web+ir
J Lin,Jimmy Lin,35044.89682539682,nlp
M Abualsaud,M Abualsaud,301.9333333333333,Unknown
N Ghelani,N Ghelani,279.26666666666665,Unknown
MR Grossman,MR Grossman,1590.8333333333335,Unknown
A Vtyurina,A Vtyurina,364.63333333333327,Unknown
K Balog,K Balog,222.8190476190476,Unknown
L Freund,L Freund,231.66666666666663,Unknown
J Rao,J Rao,946.6904761904761,Unknown
A Roegiest,A Roegiest,763.8333333333334,Unknown
O Vechtomova,Olga Vechtomova,8619.333333333332,nlp
C Luo,C Luo,342.9333333333333,Unknown
P Bennett,P Bennett,269.26666666666665,Unknown
J Callan,J Callan,339.99999999999994,Unknown
S Dumais,S Dumais,1874.7999999999997,Unknown
RW White,RW White,282.1333333333333,Unknown
TF Coleman,TF Coleman,9830.000000000004,Unknown
MA Branch,MA Branch,1218.6666666666667,Unknown
S Alexander,S Alexander,490.6666666666667,Unknown
F Santosa,F Santosa,297.0,Unknown
A Verma,A Verma,375.49999999999994,Unknown
MC Patron,MC Patron,214.66666666666666,Unknown
PA Forsyth,PA Forsyth,245.00000000000006,Unknown
A Tayal,A Tayal,300.5666666666667,Unknown
Y Kim,Y Kim,256.79999999999995,Unknown
D Xu,D Xu,246.06428571428575,Unknown
C Allan,C Allan,986.6666666666666,Unknown
P Avgustinov,P Avgustinov,2031.6666666666667,Unknown
AS Christensen,AS Christensen,1881.6666666666667,Unknown
S Kuzins,S Kuzins,1861.6666666666667,Unknown
J Lhoták,J Lhoták,943.6666666666665,Unknown
M Berndl,M Berndl,513.6,Unknown
N Umanee,N Umanee,513.6,Unknown
Y Smaragdakis,Y Smaragdakis,857.0666666666667,Unknown
M Bravenboer,M Bravenboer,413.3333333333333,Unknown
B Livshits,B Livshits,430.4,Unknown
M Sridharan,M Sridharan,443.73333333333335,Unknown
JN Amaral,JN Amaral,531.4,Unknown
M Madsen,M Madsen,376.3333333333333,Unknown
F Tip,F Tip,286.13333333333327,Unknown
J Dolby,J Dolby,259.13333333333344,Unknown
CR Palmer,CR Palmer,1236.6666666666665,Unknown
E Xing,E Xing,2252.9000000000005,Unknown
A Rybalchenko,A Rybalchenko,349.5,Unknown
D Hadaller,D Hadaller,570.3333333333334,Unknown
T Brecht,Tim Brecht,3024.657142857144,Unknown
H Sandhu,H Sandhu,245.66666666666669,Unknown
M Shan,M Shan,231.0,Unknown
J Talbot,J Talbot,231.0,Unknown
TB Brecht,TB Brecht,301.5,Unknown
D Pariag,D Pariag,260.33333333333337,Unknown
A Harji,A Harji,210.0,Unknown
P Buhr,P Buhr,210.0,Unknown
A Shukla,A Shukla,245.79999999999998,Unknown
DR Cheriton,DR Cheriton,650.1999999999999,Unknown
