web-scraper-order,web-scraper-start-url,link,link-href,name,area
"1669949564-2439","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=d6vL_ZkAAAAJ&hl=en&oi=ao","Santosh Pande","hpc,se"
"1669949564-2440","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=OLDMURQAAAAJ&hl=en&oi=ao","Ümit V. Çatalyürek","hpc,web+ir"
"1669949564-2441","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=nuiUbpsAAAAJ&hl=en&oi=ao","Ahmed Saeed 0001","networks"
"1669949564-2442","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=xkCYK58AAAAJ&hl=en&oi=ao","Mustaque Ahamad","security"
"1669949564-2443","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=MKSxZp4AAAAJ&hl=en&oi=ao","Rahul C. Basole","visualization"
"1669949564-2444","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=gGB3lA4AAAAJ&hl=en&oi=ao","Ashutosh Dhekne","mobile,networks"
"1669949564-2445","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/d/DiSalvo:Betsy_James","Betsy James DiSalvo","hci"
"1669949564-2446","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Vbv-JEwAAAAJ&hl=en&oi=ao","Calton Pu","security,hpc"
"1669949564-2447","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=d2HP6SMAAAAJ&hl=en&oi=ao","Harish Ravichandar","robotics"
"1669949564-2448","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=kgFnNewAAAAJ&hl=en&oi=ao","Saman A. Zonouz","security"
"1669949564-2449","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=VjNg25EAAAAJ&hl=en&oi=ao","Ashok K. Goel 0001","ai"
"1669949564-2450","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=WSN7T_YAAAAJ&hl=en&oi=ao","Ronald C. Arkin","robotics"
"1669949564-2451","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/c/Chow:Edmond","Edmond Chow","hpc"
"1669949564-2452","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=sfuwsSwAAAAJ&hl=en&oi=ao","Constantinos Dovrolis","ml"
"1669949564-2453","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=_Z12v2IAAAAJ&hl=en&oi=ao","Shamkant B. Navathe","db"
"1669949564-2454","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=6wCEmNYAAAAJ&hl=en&oi=ao","Dana Randall","theory"
"1669949564-2455","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=7P-gZioAAAAJ&hl=en&oi=ao","Alexey Tumanov","os"
"1669949564-2456","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ptGYJiEAAAAJ&hl=en&oi=ao","Anqi Wu","ml"
"1669949564-2457","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Z6EHuGcAAAAJ&hl=en&oi=ao","Ellen Zegura","networks"
"1669949564-2458","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=OT79Y9UAAAAJ&hl=en&oi=ao","Mostafa H. Ammar","networks,mobile"
"1669949564-2459","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=OlRjTCIAAAAJ&hl=en&oi=ao","Ada Gavrilovska","hpc"
"1669949564-2460","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=J1tqbNAAAAAJ&hl=en&oi=ao","Umakishore Ramachandran","db,metrics"
"1669949564-2461","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/t/Tetali:Prasad","Prasad Tetali","theory"
"1669949564-2462","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=p2fibvQAAAAJ&hl=en&oi=ao","Cecilia Testart","metrics"
"1669949564-2463","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=xY3zIEAAAAAJ&hl=en&oi=ao","Bruce N. Walker","hci"
"1669949564-2464","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=jM1cT4QAAAAJ&hl=en&oi=ao","Tucker R. Balch",""
"1669949564-2465","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=SpDPpqgAAAAJ&hl=en&oi=ao","Tobin Isaac","hpc"
"1669949564-2466","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=83SAwBsAAAAJ&hl=en&oi=ao","Melody Moore Jackson","hci"
"1669949564-2467","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=IQosWycAAAAJ&hl=en&oi=ao","Annie I. Antón",""
"1669949564-2468","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=FzBDS4gAAAAJ&hl=en&oi=ao","Thomas M. Conte",""
"1669949564-2469","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=DVK3S-AAAAAJ&hl=en&oi=ao","Nabil Imam",""
"1669949564-2470","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/m/Mihail:Milena","Milena Mihail",""
