web-scraper-order,web-scraper-start-url,link,link-href,name,area
"1669948838-1630","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Kv9AbjMAAAAJ&hl=en&oi=ao","Jiawei Han 0001","ml,nlp"
"1669948838-1631","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=z7GCqT4AAAAJ&hl=en&oi=ao","Heng Ji","nlp"
"1669948838-1632","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=3B2c31wAAAAJ&hl=en&oi=ao","Alexander G. Schwing","vision,ml"
"1669948838-1633","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=9jmmp5sAAAAJ&hl=en&oi=ao","Jimeng Sun","ml,ai"
"1669948838-1634","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=RaINcuUAAAAJ&hl=en&oi=ao","Hanghang Tong","ml"
"1669948838-1635","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=K8vJkTcAAAAJ&hl=en&oi=ao","Bo Li 0026","ml"
"1669948838-1636","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=zdnAkgsAAAAJ&hl=en&oi=ao","Josep Torrellas","arch"
"1669948838-1637","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=-sGaL8sAAAAJ&hl=en&oi=ao","Kris Hauser","robotics"
"1669948838-1638","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=hXpZynkAAAAJ&hl=en&oi=ao","Jingrui He","ml"
"1669948838-1639","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=iccBxJIAAAAJ&hl&hl=en&oi=ao","Nam Sung Kim","arch"
"1669948838-1640","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=RY7cuPAAAAAJ&hl=en&oi=ao","Arindam Banerjee 0001","ml"
"1669948838-1641","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=AmaB9c4AAAAJ&hl=en&oi=ao","Nancy M. Amato","robotics"
"1669948838-1642","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=-DfTtxgAAAAJ&hl=en&oi=ao","Gang Wang 0011","security"
"1669948838-1643","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=QFpswmcAAAAJ&hl=en&oi=ao","Shenlong Wang","vision"
"1669948838-1644","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=QRw9-IYAAAAJ&hl=en&oi=ao","Christopher W. Fletcher","arch"
"1669948838-1645","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ohjQPx8AAAAJ&hl=en&oi=ao","Wen-Mei W. Hwu","arch,hpc"
"1669948838-1646","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=dq2wG-AAAAAJ&hl=en&oi=ao","Romit Roy Choudhury","mobile"
"1669948838-1647","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=HoQtR3cAAAAJ&hl=en&oi=ao","Derek Hoiem","vision"
"1669948838-1648","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=h5ZyE5wAAAAJ&hl=en&oi=ao","Tianyin Xu","os"
"1669948838-1649","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=cA28Zs0AAAAJ&hl=en&oi=ao","Tarek F. Abdelzaher","embedded,web+ir,hci"
"1669948838-1650","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=YU-baPIAAAAJ&hl=en&oi=ao","ChengXiang Zhai","web+ir"
"1669948838-1651","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=A_A_LrsAAAAJ&hl=en&oi=ao","Deming Chen","eda"
"1669948838-1652","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=xyHrRFUAAAAJ&hl=en&oi=ao","Karrie Karahalios","hci"
"1669948838-1653","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=4wcAVXAAAAAJ&hl=en&oi=ao","Jian Peng 0001","ml"
"1669948838-1654","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=5H0arvkAAAAJ&hl=en&oi=ao","David A. Forsyth","vision"
"1669948838-1655","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=xKOEaRoAAAAJ&hl=en&oi=ao","Svetlana Lazebnik","vision"
"1669948838-1656","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=T_Q-xDkAAAAJ&hl=en&oi=ao","Yu-Xiong Wang","vision"
"1669948838-1657","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=x942ipYAAAAJ&hl=en&oi=ao","Han Zhao 0002","ml"
"1669948838-1658","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=EaaOeJwAAAAJ&hl=en&oi=ao","Oluwasanmi Koyejo","ml"
"1669948838-1659","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ab_0lGcAAAAJ&hl=en&oi=ao","Timothy Bretl","robotics"
