web-scraper-order,web-scraper-start-url,link,link-href,name,area
"1669949289-1949","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=vY7MdLYAAAAJ&hl=en&oi=ao","Kang G. Shin","security,mobile,embedded"
"1669949289-1950","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/m/Mao:Z%3D_Morley","Z. Morley Mao","mobile,security"
"1669949289-1951","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=g9bV-_sAAAAJ&hl=en&oi=ao","Jason J. Corso","vision"
"1669949289-1952","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=UetM7FgAAAAJ&hl=en&oi=ao","Rada Mihalcea","nlp"
"1669949289-1953","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=uczqEdUAAAAJ&hl=en&oi=ao","Lu Wang 0008","nlp"
"1669949289-1954","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=SKVnHakAAAAJ&hl=en&oi=ao","H. V. Jagadish","db"
"1669949289-1955","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=zr22WkQAAAAJ&hl=en&oi=ao","Qiaozhu Mei","web+ir,ml"
"1669949289-1956","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=-XpZ4fgAAAAJ&hl=en&oi=ao","Scott A. Mahlke","arch"
"1669949289-1957","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=m4zCAPoAAAAJ&hl=en&oi=ao","Grant Schoenebeck","ecom"
"1669949289-1958","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=uqWkLzMAAAAJ&hl=en&oi=ao","Stella X. Yu","vision"
"1669949289-1959","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=3Lmd6AMAAAAJ&hl=en&oi=ao","Nikhil Bansal 0001","theory"
"1669949289-1960","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ttbl4FsAAAAJ&hl=en&oi=ao","Ambuj Tewari","ml"
"1669949289-1961","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=MJ5G4xgAAAAJ&hl=en&oi=ao","Thomas F. Wenisch","arch"
"1669949289-1962","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=4tMapHYAAAAJ&hl=en&oi=ao","Eytan Adar","hci"
