Id,Label,Description,Area
G Neubig,Graham Neubig,30541.286507936533,nlp
D Woodruff,David P. Woodruff,4472.39047619048,ml
H Choset,Howie Choset,41292.56904761903,robotics
T Sandholm,Tuomas Sandholm,38573.92857142857,ai
M Hebert,Martial Hebert,102242.03333333331,vision
P Ravikumar,Pradeep Ravikumar,35780.36190476187,ml
D Ramanan,Deva Ramanan,160018.09523809524,vision
M Likhachev,Maxim Likhachev,15772.6,robotics
E Shi,Elaine Shi,60356.26904761905,security
V Conitzer,Vincent Conitzer,21721.914285714294,ai
J Kolter,J. Zico Kolter,1331.9999999999998,ml
C Faloutsos,Christos Faloutsos,202300.63571428566,ml
V Sekar,Vyas Sekar,50249.53333333334,networks
Z Wu,Zhiwei Steven Wu,28996.167460317498,ml
L Morency,Louis-Philippe Morency,75.57142857142858,nlp
S Hudson,Scott E. Hudson,8419.60476190476,hci
J Bagnell,J. Andrew Bagnell,1520.2666666666669,robotics
T Mitchell,Tom M. Mitchell,11222.566666666662,nlp
V Goyal,Vipul Goyal,45476.371428571394,crypto
V Guruswami,Venkatesan Guruswami,23229.266666666685,theory
J Zhu,Jun-Yan Zhu,18187.907936507927,vision
M Balcan,Maria-Florina Balcan,463.66666666666663,ml
Y Yang,Yiming Yang,97902.13816738814,ml
S Narasimhan,Srinivasa G. Narasimhan,3194.4047619047637,vision
L Cranor,Lorrie Faith Cranor,17282.000000000004,hci
F Fang,Fei Fang,1578.768253968254,ai
N Christin,Nicolas Christin,27666.669047619063,security
A Pavlo,Andrew Pavlo,25837.76904761906,db
M Goel,Mayank Goel,6070.714285714284,hci
B Haeupler,Bernhard Haeupler,5557.7666666666655,theory
S Kumar,Swarun Kumar,76016.41904761906,mobile
J Hong,Jason I. Hong,39706.57619047615,hci
C Kästner,Christian Kästner,27032.32380952383,se
D Pathak,Deepak Pathak,62799.595238095244,ml
S Tulsiani,Shubham Tulsiani,16323.766666666657,vision
Y Bisk,Yonatan Bisk,13528.910317460324,nlp
G Gordon,Geoffrey J. Gordon,9894.233333333334,ml
A Kittur,Aniket Kittur,31105.957142857136,hci
A Black,Alan W. Black,4468.114285714288,nlp
P Kothari,Pravesh Kothari,2044.6000000000004,theory
B Moseley,Benjamin Moseley,463.79523809523806,theory
